timestamp,strategy_file,git_sha,symbol,timeframe,period,total_return,cagr,max_drawdown,sharpe,sortino,calmar,beta,jensen_alpha,tracking_error,information_ratio,profit_factor,win_rate,payoff_ratio,n_trades,avg_win,avg_loss,pct_in_market
2026-05-15T15:20:23,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,SOL/USDT,4H,IS,-0.14079200000000003,-0.4709266248241182,-0.6187816303353221,0.09790121491283829,0.04354429564539993,-0.7610546301591399,0.12574961174093302,-0.11791554874427346,1.6793985426010347,-1.0453440023717573,0.9717965301160468,0.5194805194805194,0.8989117903573436,77,469.93675,-522.7840540540541,0.14395393474088292
2026-05-15T15:20:23,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,SOL/USDT,4H,OOS,-0.280957,-0.7323654094413878,-0.32689292724502794,-2.5872571969139195,-1.6161509182334863,-2.2403831603625712,0.10374072882843262,-1.3915173858518142,0.7737525656884958,-3.8081710350103206,0.5580869358795136,0.36363636363636365,0.9766521377891487,33,282.1166666666666,-288.86095238095237,0.14442413162705667
2026-05-15T15:20:41,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,AVAX/USDT,4H,IS,-0.707504,-0.9949539429039552,-0.7323065968793386,-2.5213945417709254,-1.391946844946806,-1.3586576266605621,0.19593751587327812,-5.124118594708973,1.828350206606045,-5.445630941072893,0.6100477135668264,0.45714285714285713,0.7244316598606062,105,214.37229166666665,-295.9178947368421,0.23622047244094488
2026-05-15T15:20:41,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,AVAX/USDT,4H,OOS,0.4701580000000001,3.664931043989898,-0.09567357644548913,3.291937497162843,2.2438674798217475,38.306616938042716,0.08553340560124573,1.641330635137018,0.8273290748948522,1.62974416487293,2.479101050834486,0.7037037037037037,1.0438320214039942,27,443.2763157894737,-424.6625,0.12979890310786105
2026-05-15T15:20:54,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,LINK/USDT,4H,IS,-0.6112679999999999,-0.9839211208610236,-0.6224242835719264,-4.877459497495373,-2.477127653521478,-1.5807884538414272,0.038385277338993926,-3.7882908005804867,1.2709370496331565,-2.4327925487427535,0.46792773049858655,0.4225352112676056,0.6395012316814017,71,165.97833333333335,-259.54341463414636,0.168
2026-05-15T15:20:54,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,LINK/USDT,4H,OOS,0.15877000000000008,0.8020025674868274,-0.09408613195728444,2.0182562968017543,0.9768851797849419,8.524131567561312,0.04631453587348313,0.6404388398703283,0.7675465766159556,0.8396735530570933,1.7019189875851966,0.6296296296296297,1.0011288162265861,27,270.7082352941176,-270.4030000000001,0.1206581352833638
2026-05-15T15:21:09,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,ARB/USDT,4H,IS,-0.190025,-0.5862520797956687,-0.3726153495147334,-0.5547747754117273,-0.22558153325998354,-1.5733438801143322,0.12872434354253107,0.07195057264196071,1.2537978577039088,3.061386958813938,0.8006824542294444,0.5263157894736842,0.7206142088064998,38,307.2715,-426.40222222222224,0.13409961685823754
2026-05-15T15:21:09,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,ARB/USDT,4H,OOS,0.0020799999999998597,0.008338347795788348,-0.22367480529743433,0.3008242624175905,0.16179389440212497,0.037278887019484945,0.07167769939300458,0.2604341050460249,0.9502426804347176,1.4597374544131305,0.9955477317740877,0.6428571428571429,0.5530820732078267,28,339.00944444444445,-612.9459999999999,0.12797074954296161
2026-05-15T15:21:18,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,OP/USDT,4H,IS,0.46435400000000016,3.69663566082831,-0.21814594818265542,2.057075482140869,1.8036304746327263,16.94569938898469,0.03416079429612613,2.0693180029608995,1.3794690560733711,3.3540057208684466,1.5309671226446926,0.54,1.304157178549183,50,562.9485185185185,-431.65695652173906,0.1391465677179963
2026-05-15T15:21:18,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,OP/USDT,4H,OOS,-0.20642700000000003,-0.6030699268148347,-0.34276674865252676,-1.1886460074431275,-0.5392708716913791,-1.759417823302882,0.11900070609475602,-0.7780239836013573,0.9709823894916234,-1.1544448889532712,0.6762167078841721,0.4857142857142857,0.7159941612891234,35,217.78235294117644,-304.16777777777776,0.1590493601462523
2026-05-15T15:21:29,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,DOGE/USDT,4H,IS,-0.4955609999999999,-0.9497772934709827,-0.5837792896055463,-2.466290602313688,-1.25387645311602,-1.6269458515952795,0.002305365754389248,-2.473020033339663,1.7939409333991057,-3.3106012666672906,0.6733744553222798,0.5,0.6733744553222796,90,198.32000000000002,-294.51666666666665,0.208
2026-05-15T15:21:29,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,DOGE/USDT,4H,OOS,0.41401200000000005,2.9926687584998444,-0.1184471866978889,3.012396001979273,1.9195048070894605,25.265849210356834,0.0853421296799065,1.4292371617294193,0.8584109576496788,0.670649274352875,2.556402582098424,0.6071428571428571,1.6541428472401567,28,432.5929411764705,-261.5209090909091,0.13528336380255943
2026-05-15T15:21:43,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,XRP/USDT,4H,IS,0.041105999999999865,0.1925454187567337,-0.3335634694882311,0.6807067893149288,0.34671881907480745,0.5772377264577143,0.023794442672516194,0.5984531674904986,1.432494675350018,-1.2182053043162204,1.1009600256532717,0.5268817204301075,0.9886171658927332,93,262.0561224489796,-265.0734090909091,0.19
2026-05-15T15:21:43,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,XRP/USDT,4H,OOS,-0.0751719999999999,-0.26824155229385005,-0.3351040387638371,-0.436773255215552,-0.21431344561441798,-0.8004724541171285,0.05686493362554276,-0.3277255145251569,0.7685409819871285,-3.0984371703690625,0.9102278614120137,0.6296296296296297,0.5354281537717728,27,276.9941176470588,-517.332,0.12979890310786105
2026-05-15T15:21:59,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,BNB/USDT,4H,IS,-0.13981900000000003,-0.4823033288919658,-0.3652724672930605,-0.6903871220282957,-0.3639449569832671,-1.3203933284821345,-0.023490312142305007,-0.4251098490819187,1.0022505452317996,-1.3372956119916688,0.9341379750175506,0.5625,0.7265517583469837,80,213.19955555555558,-293.4402857142857,0.186
2026-05-15T15:21:59,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,BNB/USDT,4H,OOS,-0.05992800000000009,-0.2188356379542833,-0.06783000504721481,-3.1331895104745384,-0.6972785991599956,-3.226236498168578,-0.0056142017032424245,-0.2370117714473801,0.47592750275086204,-3.2569839146845854,0.11393261937409963,0.3333333333333333,0.22786523874819922,9,21.88,-96.02166666666665,0.03656307129798903
2026-05-15T15:22:15,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,ADA/USDT,4H,IS,-0.05348199999999992,-0.21358248660246615,-0.34870637856688425,0.23162264982426398,0.1492213166371364,-0.6124995117102499,0.08764381615593107,0.13447927246772923,1.3231746655000276,-0.6167206003176094,1.015233731136833,0.5454545454545454,0.8460281092806936,88,277.6825,-328.21900000000005,0.188
2026-05-15T15:22:15,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,ADA/USDT,4H,OOS,0.1838200000000001,0.9627962768574745,-0.12198770324479369,1.8328197924322658,1.1288405074616643,7.892568277356805,0.08074365934734194,0.7301629405366835,0.7863579692644677,0.4948683914787819,1.7736159122581583,0.6666666666666666,0.8868079561290794,27,272.2155555555556,-306.96111111111105,0.1170018281535649
2026-05-15T15:22:30,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,DOT/USDT,4H,IS,-0.18765699999999996,-0.5832609566276941,-0.3960598391758954,-0.2536053966433903,-0.18860828781511427,-1.472658671581847,-0.010924877116685954,-0.2710884327871481,1.5031727479766097,-1.0812391331347277,0.9289612425327944,0.5060240963855421,0.9068431177105856,83,348.66857142857145,-384.48609756097557,0.20616570327552985
2026-05-15T15:22:30,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,DOT/USDT,4H,OOS,0.18608000000000002,0.9778139790195457,-0.11415132225797076,1.793192244021994,1.0031819912789444,8.565945270522423,0.10923459919241983,0.841799667381832,0.7927488034906384,1.7362193986285166,1.7566313648478051,0.5357142857142857,1.5224138495347646,28,333.9473333333334,-219.35384615384615,0.13893967093235832
2026-05-15T15:22:44,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,ATOM/USDT,4H,IS,0.07162199999999985,0.35306811602488697,-0.36460230163537244,0.8542097605861702,0.5294864297211451,0.968365022495057,0.03335378061316086,0.991266460868839,1.5926649829684458,0.29523748737393773,1.0961328340552867,0.5483870967741935,0.9026976280455301,93,371.1864705882352,-411.19690476190476,0.222
2026-05-15T15:22:44,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,ATOM/USDT,4H,OOS,0.03949899999999995,0.16744089327510636,-0.17640862930067425,0.5945800309787902,0.37623697100634534,0.9491649809812699,0.054120771295709254,0.314240429214697,0.7228102738989977,2.487051998438236,1.2127000529467284,0.6136363636363636,0.7635518851886809,44,175.59851851851852,-229.97588235294117,0.1590493601462523
2026-05-15T15:22:59,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,NEAR/USDT,4H,IS,-0.26849100000000004,-0.7436524353521949,-0.5550109770719414,-0.5314245779578669,-0.25852512596949656,-1.3398877969503684,0.12148170770747284,-0.9178069648351752,1.5439665667926215,-1.9742855936502635,0.9138945395175644,0.55,0.7477318959689161,80,424.14136363636356,-567.2372222222222,0.199203187250996
2026-05-15T15:22:59,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,NEAR/USDT,4H,OOS,-0.15972000000000008,-0.501147754126277,-0.25851018687416993,-1.3912386950678974,-0.7834297617391095,-1.9385996358054978,0.07476282048052021,-0.5857961087003962,0.9063935180315307,-0.4151965894209553,0.7394573889112218,0.48148148148148145,0.7963387265197773,27,294.3176923076923,-369.5885714285714,0.13893967093235832
2026-05-15T15:23:16,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,INJ/USDT,4H,IS,-0.18741200000000002,-0.5963357101974971,-0.33682690207860444,-0.6935726762357782,-0.32538364500884503,-1.7704515480130258,0.04353594008701315,-0.6137760495237146,1.5129356990229186,-1.0675702566799077,0.8521566534275293,0.3902439024390244,1.331494770980515,41,524.855,-394.18479999999994,0.104
2026-05-15T15:23:16,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,INJ/USDT,4H,OOS,-0.055037000000000114,-0.2024664838938839,-0.2850218567276581,-0.3288822133344345,-0.14828073726780638,-0.7103542381570516,0.023330614521553668,-0.12444329111153947,0.9880106840392278,0.4497061895369377,0.9153517502548913,0.5384615384615384,0.7845872145041927,26,242.40214285714282,-308.955,0.11151736745886655
2026-05-15T15:23:28,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,APT/USDT,4H,IS,-0.17263700000000004,-0.5547087626296843,-0.35600261503418573,-0.17931739138915062,-0.08594462785053278,-1.5581592359270098,0.08994956709602274,-0.38412497565438775,1.5007680701852766,-1.5164229285216742,0.8726475952463827,0.49056603773584906,0.9062109642943205,53,305.66730769230765,-337.3025925925926,0.130859375
2026-05-15T15:23:28,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,APT/USDT,4H,OOS,-0.378421,-0.8504663284729084,-0.5425019793638428,-2.4779452731126197,-1.066673877343466,-1.5676741483417176,0.1374960647187815,-1.4876978475440514,0.9744546775357796,-0.3812234396918142,0.5888117410749648,0.5882352941176471,0.41216821875247533,34,249.0235,-604.1792857142857,0.15722120658135283
2026-05-15T15:23:37,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,SUI/USDT,4H,IS,0.11625200000000002,0.5397633991366484,-0.2798829765290036,0.9530194879967852,0.4753432999602943,1.928532438201771,-0.02478070996289029,0.6845589877433337,1.3258513085464538,1.448830216824438,1.190051502877749,0.46511627906976744,1.3685592283094115,43,495.51900000000006,-362.07347826086954,0.1310592459605027
2026-05-15T15:23:37,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,SUI/USDT,4H,OOS,-0.06280699999999995,-0.22835249143763414,-0.24193184537620216,-0.36006283954544716,-0.1773027345293624,-0.9438711595926852,0.09098714402517803,-0.1384530439299855,0.8924083531336316,0.09791459200680509,0.8562328359899212,0.6086956521739131,0.5504353945649493,23,302.43,-549.4377777777777,0.10237659963436929
2026-05-15T15:23:47,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,SEI/USDT,4H,IS,-0.304856,-0.7661833231424797,-0.3627736955681903,-1.5270136463972614,-0.6734158984596789,-2.11201454929761,0.03634986054286644,-1.1979756547358185,1.4645529126275445,-1.5820142369322074,0.6951980656678645,0.42857142857142855,0.9269307542238193,42,341.8288888888889,-368.7749999999999,0.1425959780621572
2026-05-15T15:23:47,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,SEI/USDT,4H,OOS,-0.448325,-0.9071726449048213,-0.46834593314421535,-3.2413377460598625,-1.6061708138119222,-1.9369713297488595,0.032507651104935,-2.1115007218350725,1.0671919690855733,-0.7962615371018247,0.411732373361306,0.40625,0.6017626995280627,32,239.12846153846158,-397.38000000000005,0.1480804387568556
2026-05-15T15:23:55,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,TIA/USDT,4H,IS,0.8116430000000001,9.131101162134138,-0.09832081417965866,3.6363496300891174,2.849856314661548,92.8704795451465,0.05283117406328079,2.3184301120401716,1.5573745942537038,-1.1629561400766333,2.8467818431105396,0.5666666666666667,2.1769508212021775,30,776.7829411764706,-356.82153846153847,0.08021390374331551
2026-05-15T15:23:55,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,TIA/USDT,4H,OOS,-0.194824,-0.5793636991905731,-0.2782084350566085,-0.9351261734647502,-0.5447952684311418,-2.0824807093742033,0.10637180826152683,-0.4151288376121756,1.0406008756873268,1.3943959091036733,0.7764856491868454,0.46808510638297873,0.8823700558941424,47,242.8931818181818,-275.2736,0.17915904936014626
2026-05-15T15:24:05,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,WLD/USDT,4H,IS,-0.20985399999999998,-0.5973743964059184,-0.3287380718252704,-0.8422305360288422,-0.4292955685302444,-1.8171743634349495,0.005438302702445491,-0.6190660007706918,1.6430855173854708,0.8812113366726589,0.7940707608041905,0.4166666666666667,1.1116990651258667,36,453.2900000000001,-407.74523809523805,0.1254416961130742
2026-05-15T15:24:05,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,WLD/USDT,4H,OOS,0.5314239999999999,4.491693175449363,-0.15818607334485257,3.6193134772392637,2.317814182587836,28.394997615607256,0.05753218126944375,1.8578373961112602,1.0132789029925884,2.224399400205469,2.0492723444038337,0.65,1.103454339294372,40,437.55038461538464,-396.52785714285716,0.15539305301645337
2026-05-15T15:24:13,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,FET/USDT,4H,IS,-0.27036800000000005,-0.7478890088656671,-0.3333625705347484,-0.846692640328102,-0.42332772438052374,-2.2434702482224536,-0.009000087383209609,-0.8569242875891523,1.817475844285641,-1.0018888202112275,0.7688507707011347,0.45454545454545453,0.9226209248413618,44,383.72650000000004,-415.90916666666664,0.094
2026-05-15T15:24:13,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,FET/USDT,4H,OOS,-0.005445999999999951,-0.02158719191440861,-0.25510488113580443,0.19041076091862927,0.07743697603035726,-0.0846208501315062,0.0866172750777063,0.09731868277986488,1.0986793216061888,0.16868090270754096,0.9485435941024551,0.5652173913043478,0.7296489185403501,23,267.8307692307692,-367.068,0.11151736745886655
2026-05-15T15:24:26,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,RENDER/USDT,4H,IS,0.03412700000000002,0.13337264875671084,-0.1915441752533219,0.5025919508204713,0.22164339946696932,0.6963022946551218,0.06752872663003436,0.2941954664251701,1.1584181786054857,0.20341534336851438,1.1598964476907725,0.4782608695652174,1.265341579299024,23,371.87545454545455,-293.8933333333334,0.08361774744027303
2026-05-15T15:24:26,my-research/strategies/tv_funding_extreme_long_4h.py,nogit,RENDER/USDT,4H,OOS,-0.16612000000000005,-0.516159549193791,-0.37534235972422547,-0.785785528152003,-0.3079021704161881,-1.3751699903336994,0.04740608518084998,-0.5196322479001443,1.0817644458142905,-0.671388243268001,0.805869038533667,0.5454545454545454,0.6715575321113892,33,309.15777777777777,-460.3593333333334,0.12614259597806216
