score_col,horizon_d,ic_full,pval_full,n_full,ic_IS,pval_IS,n_IS,ic_OOS,pval_OOS,n_OOS,IS_n_long,IS_n_short,IS_hit_long,IS_hit_short,IS_avg_ret_long,IS_avg_ret_short
double_reclaim_score,1,-0.004945401572336805,0.17213443261991088,76226,-0.005170323112611107,0.23505589247921266,52746,0.013088300129457255,0.2205892189475233,8760,1201,0,0.47127393838467946,,0.00027500595014158166,
double_reclaim_score,7,-0.008056497230610766,0.02612972358729387,76220,-0.009267762516816618,0.033293041837888455,52746,-0.0050172793806408785,0.6387958594489104,8754,1201,0,0.47710241465445463,,-3.822245226578713e-05,
double_reclaim_score,30,0.0006133710505428857,0.865551589277803,76197,0.0015610729864378146,0.7199561297487288,52746,-0.0027776373674556413,0.7952392916286244,8731,1201,0,0.5245628642797668,,0.002419013416399576,
