score_col,horizon_d,ic_full,pval_full,n_full,ic_IS,pval_IS,n_IS,ic_OOS,pval_OOS,n_OOS,IS_n_long,IS_n_short,IS_hit_long,IS_hit_short,IS_avg_ret_long,IS_avg_ret_short
anchor_score,1,-0.004976111383760398,0.16948627107976277,76226,-0.010799882892160285,0.0131215762533631,52746,-0.011638137734844192,0.2760571359595717,8760,6982,5570,0.49785161844743625,0.4872531418312388,5.2607834330744744e-05,9.927043668509442e-06
anchor_score,7,0.0072907345274292,0.04413031938662924,76220,-0.003564130762625037,0.4130456714126053,52746,-0.016344943011620285,0.12618799824718088,8754,6982,5570,0.5073044972787167,0.48797127468581686,0.0008379746714227077,-0.00037821954861576003
anchor_score,30,0.013235346573883445,0.0002584568208387631,76197,0.004760108169207098,0.2742964386896473,52746,-0.011447700578884635,0.2847909961981424,8731,6982,5570,0.5358063592093956,0.49892280071813283,0.005453709590818237,0.0007986104799881564
