score_col,horizon_d,ic_full,pval_full,n_full,ic_IS,pval_IS,n_IS,ic_OOS,pval_OOS,n_OOS,IS_n_long,IS_n_short,IS_hit_long,IS_hit_short,IS_avg_ret_long,IS_avg_ret_short
value_zone_score,1,-0.013467377652265394,0.00020040584011206104,76226,-0.0142089283393616,0.0011002159678590883,52746,0.005487666091345765,0.6075551054499144,8760,21434,0,0.5028459456937576,,1.6409314261691187e-06,
value_zone_score,7,-0.025944440513928697,7.775748909452753e-13,76220,-0.0294631634147301,1.2925750905064365e-11,52746,0.024585002503375364,0.02141003028142284,8754,21434,0,0.5044788653541102,,-6.665158900903468e-05,
value_zone_score,30,-0.05285894458261287,2.3788245318457202e-48,76197,-0.06334548756039249,3.920491916567692e-48,52746,0.04443427314021853,3.244927209030777e-05,8731,21434,0,0.4998133806102454,,-0.0007472300379373695,
