score_col,horizon_d,ic_full,pval_full,n_full,ic_IS,pval_IS,n_IS,ic_OOS,pval_OOS,n_OOS,IS_n_long,IS_n_short,IS_hit_long,IS_hit_short,IS_avg_ret_long,IS_avg_ret_short
range_fade_score,1,0.025788585212499795,1.0617123632090936e-12,76226,0.0283487667843293,7.356006442557653e-11,52746,0.007474981644905947,0.4842023662523007,8760,1030,1574,0.6058252427184466,0.5622617534942821,0.0006424064505087707,0.000334130843133036
range_fade_score,7,0.0021990855221165114,0.5437736865992611,76220,0.0109439756753987,0.011952257671715927,52746,0.006437597250233904,0.5469988332196062,8754,1030,1574,0.5621359223300971,0.5241423125794155,0.0012202442846963842,0.0015234334210486296
range_fade_score,30,-0.00997501580993403,0.005894651863157801,76197,-0.006111381568176596,0.16044696766475172,52746,0.008643988961700468,0.41930336164853216,8731,1030,1574,0.5359223300970873,0.46886912325285895,0.0004825300122306368,0.005368659305379105
