score_col,horizon_d,ic_full,pval_full,n_full,ic_IS,pval_IS,n_IS,ic_OOS,pval_OOS,n_OOS,IS_n_long,IS_n_short,IS_hit_long,IS_hit_short,IS_avg_ret_long,IS_avg_ret_short
horizontal_reclaim_score,1,0.004567370377545463,0.5282145924290264,19072,0.012061217242056223,0.1658953033704238,13196,-0.03031724287517028,0.1559650864729411,2190,464,0,0.5258620689655172,,0.0018366219261551858,
horizontal_reclaim_score,7,4.460943778512436e-05,0.9950855934580538,19066,-8.672744604009459e-05,0.9920516372899041,13196,-0.02913514275855967,0.17334456307194776,2184,464,0,0.5129310344827587,,0.004188869824243795,
horizontal_reclaim_score,30,-0.016175729893561603,0.025590719080520963,19043,-0.016456937902200913,0.05867983361982164,13196,-0.05050516025712661,0.018787384523516328,2161,464,0,0.4849137931034483,,0.006089296665964807,
