score_col,horizon_d,ic_full,pval_full,n_full,ic_IS,pval_IS,n_IS,ic_OOS,pval_OOS,n_OOS,IS_n_long,IS_n_short,IS_hit_long,IS_hit_short,IS_avg_ret_long,IS_avg_ret_short
trend_score,1,0.00511187379981265,0.4806468541983922,19036,-0.0021950777578185077,0.8009339986662226,13196,-0.03013835613610715,0.158423283583378,2190,6998,6170,0.512289225492998,0.4826580226904376,0.00045761235685354035,0.00013573736130944878
trend_score,7,0.012836815795574002,0.07658029748907995,19030,0.0072936623919426435,0.4021375201517591,13196,-0.040642985657142264,0.05742257471517773,2184,6998,6170,0.5170048585310089,0.473419773095624,0.0031619313438356767,0.001159935650769559
trend_score,30,0.02001937715254816,0.005773116314534701,19007,0.0010214691542521756,0.9065975566653887,13196,0.0011678804724175075,0.9567235160616745,2161,6998,6170,0.5220062875107173,0.44457050243111834,0.011544205598442266,0.007277682302258606
